Vertical|Site|Pub Date|Title|Author|Content Type|Content Source|Cost|Effort|Total Cost|30 Day Views|30 Day Revenue|60 Day Views|60 Day Revenue|90 Day Views|90 Day Revenue|120 Day Views|120 Day Revenue|150 Day Views|150 Day Revenue|180 Day Views|180 Day Revenue|210 Day Views|210 Day Revenue|240 Day Views|240 Day Revenue|270 Day Views|270 Day Revenue|300 Day Views|300 Day Revenue|330 Day Views|330 Day Revenue|360 Day Views|360 Day Revenue|Gross Revenue|Net Revenue
IT Management|Datamation|2010-05-28|Novell Revenues, Linux Business Slide|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|712|59.3522744368489|15|1.32588326757686|15|1.08882279236277|27|2.00120469083156|5|0.274916659518441|11|0.837081141412732|5|0.33449300804186|1|0.0|1|0.0|0|0|5|0|0|0|65.2146774828434|-45.2146774828434
IT Management|Datamation|2010-05-28|Trends in the Storage Networking Market|Drew Robb|Trends|Repurp|0.0|0.5|20.0|98|8.16927372866741|12|1.06070661406149|12|0.871058233890215|11|0.815305614783227|8|0.439866655229505|7|0.53268799908083|12|0.802783219300465|7|0.0|5|0.0|3|0|2|0|0|0|12.6916816830635|7.3083183169365
IT Management|Datamation|2010-05-28|The World According to GIMP|Paul Ferrill|Trends|Repurp|0.0|0.5|20.0|160|13.3375897610896|32|2.82855097083063|20|1.45176372315036|10|0.741186922530206|17|0.934716642362698|6|0.456589713497854|4|0.267594406433488|2|0.0|5|0.0|4|0|0|0|0|0|20.0179926753044|-0.0179926753043986
IT Management|Datamation|2010-05-28|Datacenter Chic: How Small is Yours?|Kenneth Hess|Trends|Repurp|0.0|0.5|20.0|104|8.66943334470827|6|0.530353307030744|4|0.290352744630072|4|0.296474769012082|0|0.0|2|0.152196571165951|2|0.133797203216744|0|0.0|0|0.0|0|0|5|0|0|0|10.0726081579924|9.9273918420076
IT Management|Datamation|2010-05-28|iPad in Asia and Europe: Customer Mania|Reuters|News|Repurp|0.0|0.5|20.0|57|4.75151635238819|25|2.20980544596143|10|0.725881861575179|8|0.592949538024165|8|0.439866655229505|4|0.304393142331903|6|0.401391609650233|7|0.0|3|0.0|2|0|0|0|0|0|9.42580461502075|10.5741953849792
IT Management|Datamation|2010-05-28|Microsoft's CEO: 'We're Still the Most Profitable'|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|320|26.6751795221793|67|5.92227859517664|28|2.0324692124105|30|2.22356076759062|38|2.08936661234015|43|3.27222628006795|15|1.00347902412558|14|0.0|5|0.0|11|0|17|0|0|0|43.2185609340668|-23.2185609340668
IT Management|Datamation|2010-05-28|Tech Comics: \"Quick Start Guide to the NCC-1701-D\"|Oliver Widder|News|Contributed|0.0|2.0|80.0|1983|165.302753101505|56|4.94996419895361|21|1.52435190930788|6|0.444712153518124|3|0.164949995711064|9|0.684884570246781|1|0.0668986016083721|2|0.0|5|0.0|8|0|7|0|0|0|173.138510942459|-93.138510942459
IT Management|Datamation|2010-05-27|Microsoft Ships Beta of Next-Generation Configuration Manager|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|893|74.4404228540816|13|1.14909883189994|16|1.16141097852029|21|1.55649253731343|17|0.934716642362698|17|1.29367085491059|11|0.735884617692093|85|0.0|10|0.0|8|0|11|0|0|0|81.2716965675354|-61.2716965675354
IT Management|Datamation|2010-05-27|Firefox Sync Coming 'Home' to iPhone|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|379|31.5934157465811|80|7.07137742707658|24|1.74211646778043|9|0.667068230277185|11|0.604816650940569|6|0.456589713497854|11|0.735884617692093|6|0.0|2|0.0|2|0|14|0|0|0|42.8712691664696|-22.8712691664696
IT Management|Datamation|2010-05-27|Laptop Sales Soaring Amid Wider PC Growth: Gartner|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|393|32.7604548506764|128|11.3142038833225|161|11.6866979713604|175|12.9707711442786|179|9.84201641076018|202|15.3718536877611|246|16.4570559956595|164|0.0|190|0.0|173|0|177|0|0|0|110.40305519104|-90.40305519104
IT Management|Datamation|2010-05-27|Top Netbooks Compared: the Eight Best Netbooks|James Maguire|Buyer Guide|Editor-Written|0.0|2.0|80.0|6701|558.594931181636|2575|227.609960934027|4446|322.727075656325|2352|174.327164179104|1345|73.9525814104605|1560|118.713325509442|1840|123.093426959405|678|0.0|965|0.0|688|0|596|0|0|0|1599.01844787598|-1519.01844787598
IT Management|Datamation|2010-05-27|Tech Execs Tout Government Cloud, Open Data|Kenneth Corbin|News|InternetNews|0.0|0.5|20.0|251|20.9233439377094|48|4.24282645624595|16|1.16141097852029|5|0.370593461265103|9|0.494849987133193|15|1.14147428374463|6|0.401391609650233|5|0.0|5|0.0|5|0|9|0|0|0|28.7358903288841|-8.7358903288841
IT Management|Datamation|2010-05-26|IBM, Ariba Get Social in the Cloud|Larry Barrett|News|InternetNews|0.0|0.5|20.0|175|14.5879888011918|43|3.80086536705366|16|1.16141097852029|26|1.92708599857854|18|0.989699974266386|11|0.837081141412732|9|0.602087414475349|7|0.0|6|0.0|4|0|12|0|0|0|23.9062197208405|-3.9062197208405
IT Management|Datamation|2010-05-26|Apple Now Worth More Than Microsoft|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|419|34.9278131868535|32|2.82855097083063|17|1.2339991646778|8|0.592949538024165|14|0.769766646651634|10|0.760982855829757|8|0.535188812866977|9|0.0|11|0.0|6|0|6|0|0|0|41.649252474308|-21.649252474308
IT Management|Datamation|2010-05-26|Google? Facebook? Who Do You Trust?|Mike Elgan|News|Freelance|400.0|1.0|440.0|1462|121.872226441957|39|3.44729649569983|23|1.66952828162291|29|2.1494420753376|27|1.48454996139958|26|1.97855542515737|6|0.401391609650233|12|0.0|24|0.0|5|0|8|0|0|0|133.002986520529|306.997013479471
IT Management|Datamation|2010-05-26|Lessons From a Business Intelligence Software Breakdown|Larry Marion|Trends|Freelance|350.0|1.0|390.0|1112|92.696248839573|115|10.1651050514226|70|5.08117303102625|47|3.48357853589197|34|1.8694332847254|25|1.90245713957439|41|2.74284266594326|41|0.0|31|0.0|19|0|8|0|0|0|117.940840244293|272.059159755707
IT Management|Datamation|2010-05-26|Ten Cloud Computing Leaders|Jeff Vance|Trends|Freelance|500.0|2.0|580.0|4682|390.291220383886|2626|232.117964043789|1555|112.87462947494|1518|112.512174840085|1665|91.5472476196407|2430|184.918833966631|2722|182.097993577989|1941|0.0|1898|0.0|1553|0|1833|0|0|0|1306.3600769043|-726.3600769043
IT Management|Datamation|2010-05-25|BroadVision Launches Social Network for Businesses|David Needle|News|InternetNews|0.0|0.5|20.0|256|21.3401436177434|37|3.27051206002292|27|1.95988102625298|22|1.63061122956645|14|0.769766646651634|11|0.837081141412732|19|1.27107343055907|13|0.0|14|0.0|4|0|8|0|0|0|31.0790687799454|-11.0790687799454
IT Management|Datamation|2010-05-25|Google Chrome 5 Hits Stable Status on Linux, Mac|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|947|78.9418593984493|56|4.94996419895361|15|1.08882279236277|11|0.815305614783227|10|0.549833319036881|5|0.380491427914878|5|0.33449300804186|7|0.0|5|0.0|3|0|2|0|0|0|87.060766607523|-67.060766607523
IT Management|Datamation|2010-05-25|Microsoft Updates Dynamics ERP Financial Reporting Tool|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|176|14.6713487371986|52|4.59639532759978|31|2.25023377088305|52|3.85417199715707|39|2.14434994424384|21|1.59806399724249|40|2.67594406433488|24|0.0|13|0.0|22|0|19|0|0|0|31.7905080318451|-11.7905080318451
IT Management|Datamation|2010-05-25|Dell Updates KACE Appliance Software Management|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|123|10.2532721288377|57|5.03835641679206|41|2.97611563245823|33|2.44591684434968|43|2.36428327185859|20|1.52196571165951|22|1.47176923538419|10|0.0|12|0.0|15|0|13|0|0|0|26.0716792345047|-6.0716792345047
IT Management|Datamation|2010-05-25|Did Google's Pac-Man Celebration Gobble Productivity?|David Needle|News|InternetNews|0.0|0.5|20.0|273|22.7572625298592|9|0.795529960546115|10|0.725881861575179|10|0.741186922530206|7|0.384883323325817|3|0.228294856748927|5|0.33449300804186|24|0.0|2|0.0|3|0|2|0|0|0|25.9675331115723|-5.9675331115723
IT Management|Datamation|2010-05-25|Virtualization|M. Tim Jones|Trends|Freelance|650.0|2.0|730.0|1780|148.380686092122|1028|90.8671999379341|737|53.4974931980907|407|30.1663077469794|256|14.0757329673442|204|15.524050258927|206|13.7811119313247|148|0.0|97|0.0|106|0|178|0|0|0|366.292591094971|363.707408905029
IT Management|Datamation|2010-05-25|Ubuntu's Unity Desktop: Reality vs. Rationales|Bruce Byfield|Tips and Tricks|Freelance|500.0|2.0|580.0|4318|359.948203677407|717|63.3772201901739|395|28.6723335322196|368|27.2756787491116|750|41.2374989277661|3775|287.271028075733|730|48.8359791741116|604|0.0|378|0.0|489|0|403|0|0|0|856.617948532104|-276.617948532104
IT Management|Datamation|2010-05-25|The Windows 7 Wave Is On Its Way|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|1968|164.052354061403|7|0.618745524869201|20|1.45176372315036|9|0.667068230277185|6|0.329899991422129|7|0.53268799908083|4|0.267594406433488|1|0.0|3|0.0|0|0|0|0|0|0|167.92011281848|-147.92011281848
IT Management|Datamation|2010-05-25|Microsoft Makes Outlook Tools Open Source|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|1034|86.1941738310418|40|3.53568871353829|36|2.61317470167064|28|2.07532338308458|29|1.59451662520696|47|3.57661942239986|40|2.67594406433488|35|0.0|14|0.0|17|0|21|0|0|0|102.265442490578|-82.265442490578
IT Management|Datamation|2010-05-24|Xerox's ACS Rolls Out Public, Private Cloud Service|Larry Barrett|News|InternetNews|0.0|0.5|20.0|372|31.0098961945334|70|6.18745524869201|39|2.8309392601432|29|2.1494420753376|31|1.70448328901433|23|1.75026056840844|29|1.94005944664279|22|0.0|13|0.0|10|0|16|0|0|0|47.5725350379944|-27.5725350379944
IT Management|Datamation|2010-05-24|Google Launches Encrypted Search Option|David Needle|News|InternetNews|0.0|0.5|20.0|747|62.2698721970873|13|1.14909883189994|63|4.57305572792363|57|4.22476545842217|10|0.549833319036881|52|3.95711085031473|373|24.9531783999228|823|0.0|810|0.0|778|0|912|0|0|0|101.676913261414|-81.676913261414
IT Management|Datamation|2010-05-21|Customers Forgive Microsoft for Vista: Survey|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|274|22.840622465866|11|0.97231439622303|6|0.435529116945107|12|0.889424307036247|12|0.659799982844258|10|0.760982855829757|8|0.535188812866977|1|0.0|4|0.0|4|0|5|0|0|0|27.0938614606857|-7.0938614606857
IT Management|Datamation|2010-05-21|Cloud Computing Prompts Push for Privacy Law Rewrite|Kenneth Corbin|News|InternetNews|0.0|0.5|20.0|468|39.0124500511872|81|7.15976964491504|18|1.30658735083532|17|1.26001776830135|13|0.714783314747946|14|1.06537599816166|16|1.07037762573395|8|0.0|17|0.0|11|0|16|0|8|0|51.5893627405167|-31.5893627405167
IT Management|Datamation|2010-05-21|Cloud Computing and the New Network Center|Sonny Discini|Tutorial/Howto|Repurp|0.0|0.5|20.0|183|15.2548682892463|36|3.18211984218446|9|0.653293675417661|9|0.667068230277185|6|0.329899991422129|7|0.53268799908083|10|0.668986016083721|0|0.0|7|0.0|5|0|3|0|4|0|21.2889243066311|-1.2889243066311
IT Management|Datamation|2010-05-21|TEO Linux Netbook: Ultra-Sturdy|Carla Schroder|Product Review|Repurp|0.0|0.5|20.0|236|19.6729448976072|22|1.94462879244606|14|1.01623460620525|13|0.963542999289268|7|0.384883323325817|9|0.684884570246781|5|0.33449300804186|3|0.0|3|0.0|6|0|1|0|0|0|25.0016123652458|-5.0016123652458
IT Management|Datamation|2010-05-21|Google Unveils Web TV|Reuters|News|Repurp|0.0|0.5|20.0|231|19.2561452175732|23|2.03302101028452|13|0.943646420047733|11|0.815305614783227|22|1.20963330188114|15|1.14147428374463|11|0.735884617692093|14|0.0|3|0.0|2|0|1|0|0|0|26.1351106762886|-6.1351106762886
IT Management|Datamation|2010-05-21|Tech Comics: \"If Computers Could Think\"|Oliver Widder|Opinion|Contributed|0.0|2.0|80.0|3202|266.918515093807|589|52.0630163068513|572|41.5204424821002|227|16.8249431414357|166|9.12723309601223|183|13.9259862616845|155|10.3692832492977|154|0.0|224|0.0|155|0|124|0|194|0|410.749423027039|-330.749423027039
IT Management|Datamation|2010-05-20|Dell Beats Expectations on Storage, Services Strength|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|109|9.08623302474232|20|1.76784435676915|12|0.871058233890215|11|0.815305614783227|4|0.219933327614753|13|0.989277712578684|12|0.802783219300465|1|0.0668986016083721|1|0.0|6|0|1|0|0|0|14.6193341165781|5.3806658834219
IT Management|Datamation|2010-05-20|Capgemini to Sell Microsoft Online Services|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|1385|115.453511369432|48|4.24282645624595|43|3.12129200477327|29|2.1494420753376|17|0.934716642362698|18|1.36976914049356|10|0.668986016083721|7|0.468290211258605|5|0.0|2|0|1|0|0|0|128.408836603165|-108.408836603165
IT Management|Datamation|2010-05-19|Symantec Gobbles Up VeriSign's Checkmark Unit|Larry Barrett|News|InternetNews|0.0|0.5|20.0|165|13.7543894411237|12|1.06070661406149|56|4.064938424821|7|0.518830845771144|6|0.329899991422129|0|0.0|1|0.0760982855829757|40|2.67594406433488|6|0.0|1|0.0|7|0|12|0|22.4808081313968|-2.4808081313968
IT Management|Datamation|2010-05-19|Google Details Enterprise Developer Push|David Needle|News|InternetNews|0.0|0.5|20.0|299|24.9246208660363|2|0.176784435676915|3|0.217764558472554|5|0.370593461265103|1|0.0549833319036881|1|0.0549833319036881|5|0.380491427914878|1|0.0668986016083721|1|0.0|2|0.0|0|0|0|0|26.2471207380295|-6.2471207380295
IT Management|Datamation|2010-05-19|Metasploit 3.4 Takes Aim at Java Apps|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|680|56.684756484631|92|8.13208404113807|96|6.96846587112172|52|3.85417199715707|41|2.25431660805121|46|2.52923326756965|18|1.36976914049356|17|1.13727622734233|12|0.0|17|0.0|13|0|12|0|82.9300739765167|-62.9300739765167
IT Management|Datamation|2010-05-19|Why Google's 'Smart TV' Will Succeed|Mike Elgan|Opinion|Freelance|400.0|1.0|440.0|4567|380.704827743103|496|43.8425400478748|198|14.3724608591885|164|12.1554655294954|306|16.8248995625286|428|23.5328660547785|537|40.8647793580579|266|17.795028027827|176|0.0|84|0.0|147|0|54|0|550.092875480652|-110.092875480652
IT Management|Datamation|2010-05-19|Google Opens Wave to the Public|Kenneth Corbin|News|InternetNews|0.0|0.5|20.0|277|23.0907022738864|4|0.353568871353829|11|0.798470047732697|2|0.148237384506041|0|0.0|0|0.0|8|0.608786284663805|0|0.0|1|0.0|2|0.0|0|0|0|0|24.9997646212578|-4.9997646212578
IT Management|Datamation|2010-05-19|Four Key Strategies for Successful Business Intelligence|Ann All|Tutorial/Howto|Contributed|0.0|2.0|80.0|348|29.00925773037|36|3.18211984218446|28|2.0324692124105|53|3.92829068941009|74|4.06876656087292|60|3.29899991422129|30|2.28294856748927|26|1.73936364181767|47|0.0|60|0.0|94|0|29|0|49.5422167778015|30.4577832221985
IT Management|Datamation|2010-05-19|Why IBM, Microsoft and SAP Like Oracle&#146;s Apple Strategy With Sun|Rob Enderle|Opinion|Contributed|0.0|2.0|80.0|2296|191.394413071636|175|15.46863812173|75|5.44411396181384|79|5.85537668798863|77|4.23371655658399|93|5.113449867043|63|4.79419199172747|27|1.80626224342605|44|0.0|33|0.0|51|0|12|0|234.11015868187|-154.11015868187
IT Management|Datamation|2010-05-19|Microsoft Hits Salesforce With Patent Infringement Suit|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|242|20.1731045136481|22|1.94462879244606|17|1.2339991646778|9|0.667068230277185|5|0.274916659518441|0|0.0|2|0.152196571165951|3|0.200695804825116|1|0.0|3|0.0|0|0|0|0|24.646610468626|-4.646610468626
IT Management|Datamation|2010-05-18|HP Sees Leap in Servers, International Business|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|142|11.8371109129671|7|0.618745524869201|12|0.871058233890215|8|0.580705489260143|9|0.667068230277185|6|0.329899991422129|5|0.380491427914878|1|0.0668986016083721|2|0.0|4|0.0|4|0|0|0|15.3519779890776|4.6480220109224
IT Management|Datamation|2010-05-18|Ubuntu vs. Fedora: The Latest Versions Square Off|Bruce Byfield|Tutorial/Howto|Freelance|500.0|1.0|540.0|16080|1340.42777098951|2289|202.329786632229|2806|203.682450357995|3516|255.220062529833|3023|224.060806680881|2523|138.722946393005|1772|134.846162053033|1387|92.7883604308121|1593|0.0|1356|0.0|1505|0|719|0|2592.07830810547|-2052.07830810547
IT Management|Datamation|2010-05-18|Microsoft Previews New Live Hotmail Features|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|642|53.5170789163722|248|21.9212700239374|393|28.5271571599045|89|6.46034856801909|50|3.70593461265103|58|3.18903325041391|32|2.43514513865522|24|1.60556643860093|35|0.0|19|0.0|17|0|12|0|121.361533522606|-101.361533522606
IT Management|Datamation|2010-05-18|Siemens and Dell Partner to Offer New Imaging PCs|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|252|21.0067038737162|9|0.795529960546115|9|0.653293675417661|22|1.59694009546539|19|1.40825515280739|23|1.26461663378483|21|1.59806399724249|6|0.401391609650233|10|0.0|8|0.0|13|0|8|0|28.7247952520847|-8.7247952520847
IT Management|Datamation|2010-05-18|Top 21 iPad Apps for Business Pros|Eric Geier|Top 10|Freelance|300.0|1.0|340.0|5142|428.636790947018|1342|118.62235633921|2851|206.948918735084|3584|260.156059188544|3341|247.630550817342|3991|219.438477627619|4972|378.360675918555|4753|317.969053444593|3468|0.0|3269|0.0|4029|0|1781|0|2177.76288604736|-1837.76288604736
IT Management|Datamation|2010-05-18|CDC Makes Cloud Computing Play With TradeBeam Deal|Larry Barrett|News|InternetNews|0.0|0.5|20.0|99|8.25263366467422|15|1.32588326757686|8|0.580705489260143|15|1.08882279236277|10|0.741186922530206|9|0.494849987133193|11|0.837081141412732|5|0.33449300804186|9|0.0|19|0.0|8|0|0|0|13.6556566655636|6.3443433344364
IT Management|Datamation|2010-05-18|50 Open Source Tools To Replace Popular Security Software|Cynthia Harvey|Top 10|Freelance|500.0|2.0|580.0|21752|1813.24532802014|2913|257.486530563426|1950|141.54696300716|1731|125.650150238663|1663|123.259385216773|1647|90.5575476453744|1872|142.45599061133|1634|109.31231502808|2141|0.0|2343|0.0|2263|0|1450|0|2803.51425933838|-2223.51425933838
IT Management|Datamation|2010-05-18|Google I/0 Developer Conference to Push Android Advances|David Needle|News|InternetNews|0.0|0.5|20.0|891|74.273702982068|32|2.82855097083063|19|1.37917553699284|19|1.37917553699284|15|1.11178038379531|18|0.989699974266386|26|1.97855542515737|11|0.735884617692093|8|0.0|3|0.0|4|0|0|0|84.6765270829201|-64.6765270829201
IT Management|Datamation|2010-05-18|HP Offers SAP 'Migration-in-a-Box' Services|Andy Patrizio|News|InternetNews|0.0|0.5|20.0|151|12.5873503370284|18|1.59105992109223|15|1.08882279236277|18|1.30658735083532|24|1.77884861407249|12|0.659799982844258|17|1.29367085491059|11|0.735884617692093|6|0.0|8|0.0|9|0|12|0|21.0420241355896|-1.0420241355896
IT Management|Datamation|2010-05-17|Microsoft Pays $200 Million to Settle Patent Tiff|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|278|23.1740622098933|7|0.618745524869201|11|0.97231439622303|8|0.580705489260143|4|0.296474769012082|2|0.109966663807376|1|0.0760982855829757|1|0.0668986016083721|1|0.0|1|0.0|0|0|0|0|25.8952664211392|-5.8952664211392
IT Management|Datamation|2010-05-17|Private Cloud|Serdar Yegulalp|Tutorial/Howto|Freelance|250.0|2.0|330.0|596|49.6825218600589|301|26.6060575693756|312|27.5783719655987|395|28.6723335322196|566|41.9511798152097|604|33.2099324698276|499|37.9730445059049|360|24.083496579014|418|0.0|389|0.0|281|0|142|0|269.756938934326|60.243061065674
IT Management|Datamation|2010-05-17|Is GNOME or KDE Better for New Users?|Matt Hartley|Tutorial/Howto|Freelance|300.0|2.0|380.0|4961|413.548642529786|335|29.6113929758832|281|24.8382132126065|234|16.9856355608592|273|20.2344029850746|202|11.106633044545|171|13.0128068346888|135|9.03131121713023|197|0.0|218|0.0|178|0|77|0|538.369041442871|-158.369041442871
IT Management|Datamation|2010-05-17|HP EliteBook 8440w Notebook: \"W\" For Workstation|Eric Grevstad|Product Review|Repurp|0.0|0.5|20.0|64|5.33503590443586|12|1.06070661406149|9|0.795529960546115|18|1.30658735083532|10|0.741186922530206|11|0.604816650940569|1|0.0760982855829757|7|0.468290211258605|8|0.0|11|0.0|9|0|6|0|10.3882518038154|9.6117481961846
IT Management|Datamation|2010-05-17|The Lost  Fourth-Gen iPhone and Apple's Angst|Reuters|News|Repurp|0.0|0.5|20.0|53|4.41807660836094|7|0.618745524869201|7|0.618745524869201|3|0.217764558472554|2|0.148237384506041|6|0.329899991422129|2|0.152196571165951|0|0.0|2|0.0|2|0.0|3|0|0|0|6.50366602838039|13.4963339716196
IT Management|Datamation|2010-05-17|Some Bankers Opt for iPhone Over Blackberry|Reuters|News|Repurp|0.0|0.5|20.0|67|5.58511571245629|20|1.76784435676915|16|1.41427548541532|16|1.16141097852029|9|0.667068230277185|5|0.274916659518441|6|0.456589713497854|7|0.468290211258605|11|0.0|6|0.0|4|0|6|0|11.7955114841461|8.2044885158539
IT Management|Datamation|2010-05-17|Microsoft Moving Live Workspace Users to SkyDrive|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|427|35.594692674908|57|5.03835641679206|28|2.4749820994768|11|0.798470047732697|15|1.11178038379531|7|0.384883323325817|6|0.456589713497854|2|0.133797203216744|8|0.0|5|0.0|4|0|0|0|45.9935511946678|-25.9935511946678
IT Management|Datamation|2010-05-16|Is Software Development a Young Person's Game?|Eric Spiegel|Opinion|Freelance|500.0|2.0|580.0|2137|112.074349330525|77|6.41871507252439|51|4.50800310976132|23|1.66952828162291|11|0.815305614783227|19|1.04468330617007|10|0.760982855829757|11|0.735884617692093|8|0.0|13|0.0|15|0|0|0|128.027451336384|451.972548663616
IT Management|Datamation|2010-05-14|Is Your IT Security Budget Sustainable?|Sonny Discini|Tutorial/Howto|Repurp|0.0|0.5|20.0|113|5.9262524447119|8|0.666879488054482|7|0.618745524869201|6|0.435529116945107|7|0.518830845771144|14|0.769766646651634|17|1.29367085491059|6|0.401391609650233|1|0.0|1|0.0|0|0|0|0|10.6310664117336|9.3689335882664
IT Management|Datamation|2010-05-14|Facebook to Look at Privacy Issues|Reuters|News|Repurp|0.0|0.5|20.0|105|5.50669474951106|5|0.416799680034051|8|0.707137742707658|55|3.99235023866348|55|4.07652807391613|15|0.824749978555322|8|0.608786284663805|5|0.33449300804186|8|0.0|4|0.0|2|0|0|0|16.4675399661064|3.5324600338936
IT Management|Datamation|2010-05-14|Protecting Server Security from Internal Threats|Kenneth Hess|Tutorial/Howto|Repurp|0.0|0.5|20.0|223|11.6951707537235|21|1.75055865614302|15|1.32588326757686|13|0.943646420047733|11|0.815305614783227|9|0.494849987133193|21|1.59806399724249|17|1.13727622734233|14|0.0|14|0.0|11|0|0|0|19.7607544064522|0.2392455935478
IT Management|Datamation|2010-05-14|Microsoft Readies Launch of Free, Cloud-Based Office Apps|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|595|31.2046035805627|69|5.75183558446991|96|8.4856529124919|119|8.63799415274463|80|5.92949538024165|75|4.12374989277661|59|4.48979884939556|49|3.27803147881023|41|0.0|31|0.0|40|0|0|0|71.9011609554291|-51.9011609554291
IT Management|Datamation|2010-05-14|Tech Comics: \"How to Become Invaluable\"|Oliver Widder|Opinion|Contributed|0.0|2.0|80.0|3341|175.217782458252|678|56.5180366126174|601|53.1237229209128|268|19.4536338902148|187|13.8601954513149|190|10.4468330617007|154|11.7191359797783|114|7.62644058335442|226|0.0|166|0.0|108|0|311|0|347.965785503387|-267.965785503387
IT Management|Datamation|2010-05-14|Business Intelligence Software: 10 Common Mistakes|Larry Marion|Top 10|Freelance|350.0|1.0|390.0|999|52.3922671882052|85|7.08559456057887|96|8.4856529124919|67|4.8634084725537|108|8.00481876332623|79|4.34368322039136|98|7.45763198713161|58|3.88011889328558|102|0.0|61|0.0|58|0|57|0|96.513174533844|293.486825466156
IT Management|Datamation|2010-05-13|Guide to IBM System x Servers|Drew Robb|Tutorial/Howto|Repurp|0.0|0.5|20.0|196|10.2791635324206|13|1.08367916808853|10|0.883922178384573|7|0.508117303102625|6|0.444712153518124|5|0.274916659518441|4|0.304393142331903|4|0.267594406433488|10|0.0|0|0.0|5|0|0|0|14.046498388052|5.953501611948
IT Management|Datamation|2010-05-13|Lite Linux Window Managers: Three Choices|No Author|Tutorial/Howto|Repurp|0.0|0.5|20.0|289|15.1565217391304|70|5.83519552047672|58|5.12674863463052|40|2.90352744630072|74|5.48478322672352|123|6.76294982415364|89|6.77274741688483|35|2.34145105629302|40|0.0|17|0.0|17|0|0|0|50.3839251995087|-30.3839251995087
IT Management|Datamation|2010-05-13|Can Oracle's Larry Ellison  Conquer the World (And IBM)?|Reuters|Opinion|Repurp|0.0|0.5|20.0|292|15.3138558748308|78|6.5020750085312|58|5.12674863463052|66|4.79082028639618|53|3.92829068941009|61|3.35398324612498|39|2.96783313773605|38|2.54214686111814|55|0.0|41|0.0|27|0|16|0|44.525753736496|-24.525753736496
IT Management|Datamation|2010-05-13|Android Smartphone Surge? Apple Doubts It|Reuters|News|Repurp|0.0|0.5|20.0|45|2.36001203550474|0|0.0|4|0.353568871353829|5|0.362940930787589|1|0.0741186922530206|3|0.164949995711064|1|0.0760982855829757|1|0.0668986016083721|0|0.0|1|0.0|0|0|0|0|3.4585874453187|16.5414125546813
IT Management|Datamation|2010-05-13|U.S. Not Winning Cyber War|Reuters|News|Repurp|0.0|0.5|20.0|2582|135.412246126072|45|3.75119712030646|47|4.15443423840749|20|1.45176372315036|27|2.00120469083156|13|0.714783314747946|16|1.21757256932761|9|0.602087414475349|10|0.0|10|0.0|15|0|0|0|149.305289804935|-129.305289804935
IT Management|Datamation|2010-05-12|SAP Acquires Sybase for $5.8 Billion|Larry Barrett|News|InternetNews|0.0|0.5|20.0|290|15.2089664510305|14|1.16703910409534|16|1.41427548541532|15|1.08882279236277|8|0.592949538024165|7|0.384883323325817|11|0.837081141412732|13|0.869681820908837|10|0.0|12|0.0|6|0|0|0|21.5636995732784|-1.5636995732784
IT Management|Datamation|2010-05-12|Why We Need a Real iPad Killer. And Quick.|Mike Elgan|Opinion|Freelance|400.0|1.0|440.0|8455|443.42003911539|460|38.3455705631327|222|19.6230723601375|506|36.7296221957041|368|27.2756787491116|120|6.59799982844258|118|8.97959769879113|107|7.15815037209581|73|0.0|60|0.0|53|0|0|0|588.129734039307|-148.129734039307
IT Management|Datamation|2010-05-12|Office 2010 Ships to Business Customers at Last|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|198|10.3840529562209|35|2.91759776023836|17|1.50266770325377|78|5.6618785202864|29|2.1494420753376|36|1.97939994853277|10|0.760982855829757|5|0.33449300804186|7|0.0|6|0.0|3|0|0|0|25.690515011549|-5.690515011549
IT Management|Datamation|2010-05-12|GOP Launches Web-Wide Push to Curb Spending With YouCut|Kenneth Corbin|News|InternetNews|0.0|0.5|20.0|334|17.5165337746352|6|0.500159616040862|7|0.618745524869201|0|0.0|0|0.0|1|0.0549833319036881|0|0.0|0|0.0|0|0.0|1|0.0|0|0|0|0|18.6904213577509|1.3095786422491
